"Gene","KEGG_ID"
"taes:123047203","taes:123047203"
"taes:123047439","taes:123047439"
"taes:123047568","taes:123047568"
"taes:123047603","taes:123047603"
"taes:123048899","taes:123048899"
"taes:123050158","taes:123050158"
"taes:123051584","taes:123051584"
"taes:123052087","taes:123052087"
"taes:123052094","taes:123052094"
"taes:123053337","taes:123053337"
"taes:123053691","taes:123053691"
"taes:123053714","taes:123053714"
"taes:123053715","taes:123053715"
"taes:123053716","taes:123053716"
"taes:123053869","taes:123053869"
"taes:123053873","taes:123053873"
"taes:123054143","taes:123054143"
"taes:123054412","taes:123054412"
"taes:123054497","taes:123054497"
"taes:123055005","taes:123055005"
"taes:123055038","taes:123055038"
"taes:123055239","taes:123055239"
"taes:123056953","taes:123056953"
"taes:123060019","taes:123060019"
"taes:123060201","taes:123060201"
"taes:123060456","taes:123060456"
"taes:123060609","taes:123060609"
"taes:123060954","taes:123060954"
"taes:123061021","taes:123061021"
"taes:123061365","taes:123061365"
"taes:123061824","taes:123061824"
"taes:123062344","taes:123062344"
"taes:123062427","taes:123062427"
"taes:123062660","taes:123062660"
"taes:123063007","taes:123063007"
"taes:123063339","taes:123063339"
"taes:123063348","taes:123063348"
"taes:123063507","taes:123063507"
"taes:123065556","taes:123065556"
"taes:123068146","taes:123068146"
"taes:123068492","taes:123068492"
"taes:123068696","taes:123068696"
"taes:123068998","taes:123068998"
"taes:123069162","taes:123069162"
"taes:123069552","taes:123069552"
"taes:123069607","taes:123069607"
"taes:123070515","taes:123070515"
"taes:123070718","taes:123070718"
"taes:123071114","taes:123071114"
"taes:123071210","taes:123071210"
"taes:123071480","taes:123071480"
"taes:123071586","taes:123071586"
"taes:123071897","taes:123071897"
"taes:123072321","taes:123072321"
"taes:123072323","taes:123072323"
"taes:123076991","taes:123076991"
"taes:123077208","taes:123077208"
"taes:123077528","taes:123077528"
"taes:123077688","taes:123077688"
"taes:123078038","taes:123078038"
"taes:123078093","taes:123078093"
"taes:123078194","taes:123078194"
"taes:123078927","taes:123078927"
"taes:123079481","taes:123079481"
"taes:123079565","taes:123079565"
"taes:123079817","taes:123079817"
"taes:123080216","taes:123080216"
"taes:123080552","taes:123080552"
"taes:123080577","taes:123080577"
"taes:123082899","taes:123082899"
"taes:123084789","taes:123084789"
"taes:123085004","taes:123085004"
"taes:123085080","taes:123085080"
"taes:123086370","taes:123086370"
"taes:123086388","taes:123086388"
"taes:123086684","taes:123086684"
"taes:123086692","taes:123086692"
"taes:123086766","taes:123086766"
"taes:123086938","taes:123086938"
"taes:123087399","taes:123087399"
"taes:123090519","taes:123090519"
"taes:123091038","taes:123091038"
"taes:123091308","taes:123091308"
"taes:123091673","taes:123091673"
"taes:123092976","taes:123092976"
"taes:123093064","taes:123093064"
"taes:123093569","taes:123093569"
"taes:123093897","taes:123093897"
"taes:123093980","taes:123093980"
"taes:123095584","taes:123095584"
"taes:123096046","taes:123096046"
"taes:123096285","taes:123096285"
"taes:123096606","taes:123096606"
"taes:123097005","taes:123097005"
"taes:123098249","taes:123098249"
"taes:123098344","taes:123098344"
"taes:123098837","taes:123098837"
"taes:123099175","taes:123099175"
"taes:123100691","taes:123100691"
"taes:123100782","taes:123100782"
"taes:123102578","taes:123102578"
"taes:123102840","taes:123102840"
"taes:123102857","taes:123102857"
"taes:123103030","taes:123103030"
"taes:123103240","taes:123103240"
"taes:123103287","taes:123103287"
"taes:123103689","taes:123103689"
"taes:123104182","taes:123104182"
"taes:123104445","taes:123104445"
"taes:123104723","taes:123104723"
"taes:123105325","taes:123105325"
"taes:123105353","taes:123105353"
"taes:123105753","taes:123105753"
"taes:123106105","taes:123106105"
"taes:123108579","taes:123108579"
"taes:123110764","taes:123110764"
"taes:123111008","taes:123111008"
"taes:123111058","taes:123111058"
"taes:123111083","taes:123111083"
"taes:123111219","taes:123111219"
"taes:123111455","taes:123111455"
"taes:123111478","taes:123111478"
"taes:123111926","taes:123111926"
"taes:123112424","taes:123112424"
"taes:123112740","taes:123112740"
"taes:123113196","taes:123113196"
"taes:123113586","taes:123113586"
"taes:123113618","taes:123113618"
"taes:123114040","taes:123114040"
"taes:123114042","taes:123114042"
"taes:123114249","taes:123114249"
"taes:123119765","taes:123119765"
"taes:123120037","taes:123120037"
"taes:123120069","taes:123120069"
"taes:123120306","taes:123120306"
"taes:123120651","taes:123120651"
"taes:123121483","taes:123121483"
"taes:123121940","taes:123121940"
"taes:123122620","taes:123122620"
"taes:123122719","taes:123122719"
"taes:123123113","taes:123123113"
"taes:123123140","taes:123123140"
"taes:123123534","taes:123123534"
"taes:123123536","taes:123123536"
"taes:123124394","taes:123124394"
"taes:123124400","taes:123124400"
"taes:123124715","taes:123124715"
"taes:123125017","taes:123125017"
"taes:123125191","taes:123125191"
"taes:123125816","taes:123125816"
"taes:123126289","taes:123126289"
"taes:123127401","taes:123127401"
"taes:123127691","taes:123127691"
"taes:123128144","taes:123128144"
"taes:123128495","taes:123128495"
"taes:123128602","taes:123128602"
"taes:123128871","taes:123128871"
"taes:123129156","taes:123129156"
"taes:123130172","taes:123130172"
"taes:123130272","taes:123130272"
"taes:123131446","taes:123131446"
"taes:123131772","taes:123131772"
"taes:123131975","taes:123131975"
"taes:123132111","taes:123132111"
"taes:123132493","taes:123132493"
"taes:123133337","taes:123133337"
"taes:123133446","taes:123133446"
"taes:123135640","taes:123135640"
"taes:123135810","taes:123135810"
"taes:123136014","taes:123136014"
"taes:123136291","taes:123136291"
"taes:123136563","taes:123136563"
"taes:123137578","taes:123137578"
"taes:123137940","taes:123137940"
"taes:123138373","taes:123138373"
"taes:123138475","taes:123138475"
"taes:123139393","taes:123139393"
"taes:123140070","taes:123140070"
"taes:123140641","taes:123140641"
"taes:123142405","taes:123142405"
"taes:123143224","taes:123143224"
"taes:123143340","taes:123143340"
"taes:123143498","taes:123143498"
"taes:123144071","taes:123144071"
"taes:123144900","taes:123144900"
"taes:123145238","taes:123145238"
"taes:123145624","taes:123145624"
"taes:123145722","taes:123145722"
"taes:123146016","taes:123146016"
"taes:123146332","taes:123146332"
"taes:123147085","taes:123147085"
"taes:123147332","taes:123147332"
"taes:123147362","taes:123147362"
"taes:123147380","taes:123147380"
"taes:123148292","taes:123148292"
"taes:123149194","taes:123149194"
"taes:123149561","taes:123149561"
"taes:123149625","taes:123149625"
"taes:123149972","taes:123149972"
"taes:123150189","taes:123150189"
"taes:123152550","taes:123152550"
"taes:123154325","taes:123154325"
"taes:123155625","taes:123155625"
"taes:123156588","taes:123156588"
"taes:123156729","taes:123156729"
"taes:123156735","taes:123156735"
"taes:123160887","taes:123160887"
"taes:123160923","taes:123160923"
"taes:123161911","taes:123161911"
"taes:123162978","taes:123162978"
"taes:123164094","taes:123164094"
"taes:123164590","taes:123164590"
"taes:123165367","taes:123165367"
"taes:123166456","taes:123166456"
"taes:123167001","taes:123167001"
"taes:123170027","taes:123170027"
"taes:123170123","taes:123170123"
"taes:123171586","taes:123171586"
"taes:123172046","taes:123172046"
"taes:123172141","taes:123172141"
"taes:123172497","taes:123172497"
"taes:123172744","taes:123172744"
"taes:123179906","taes:123179906"
"taes:123180384","taes:123180384"
"taes:123180416","taes:123180416"
"taes:123180924","taes:123180924"
"taes:123181261","taes:123181261"
"taes:123181345","taes:123181345"
"taes:123181452","taes:123181452"
"taes:123181460","taes:123181460"
"taes:123181894","taes:123181894"
"taes:123181946","taes:123181946"
"taes:123182664","taes:123182664"
"taes:123183372","taes:123183372"
"taes:123186983","taes:123186983"
"taes:123187520","taes:123187520"
"taes:123187944","taes:123187944"
"taes:123187950","taes:123187950"
"taes:123188763","taes:123188763"
"taes:123189587","taes:123189587"
"taes:123189588","taes:123189588"
"taes:123189589","taes:123189589"
"taes:123189740","taes:123189740"
"taes:123189742","taes:123189742"
"taes:123190036","taes:123190036"
"taes:123190781","taes:123190781"
"taes:123190853","taes:123190853"
"taes:123191074","taes:123191074"
"taes:123191077","taes:123191077"
"taes:123191235","taes:123191235"
"taes:123191627","taes:123191627"
"taes:123191859","taes:123191859"
"taes:123038261","taes:123038261"
"taes:123041941","taes:123041941"
"taes:123043304","taes:123043304"
"taes:123045913","taes:123045913"
"taes:123045996","taes:123045996"
"taes:123046277","taes:123046277"
"taes:123047568","taes:123047568"
"taes:123050158","taes:123050158"
"taes:123053869","taes:123053869"
"taes:123054143","taes:123054143"
"taes:123054412","taes:123054412"
"taes:123055834","taes:123055834"
"taes:123056953","taes:123056953"
"taes:123060447","taes:123060447"
"taes:123060609","taes:123060609"
"taes:123060954","taes:123060954"
"taes:123061021","taes:123061021"
"taes:123061580","taes:123061580"
"taes:123062234","taes:123062234"
"taes:123063507","taes:123063507"
"taes:123063511","taes:123063511"
"taes:123065556","taes:123065556"
"taes:123068987","taes:123068987"
"taes:123069162","taes:123069162"
"taes:123069552","taes:123069552"
"taes:123069607","taes:123069607"
"taes:123070212","taes:123070212"
"taes:123070984","taes:123070984"
"taes:123072612","taes:123072612"
"taes:123077688","taes:123077688"
"taes:123078038","taes:123078038"
"taes:123078093","taes:123078093"
"taes:123078651","taes:123078651"
"taes:123079364","taes:123079364"
"taes:123080801","taes:123080801"
"taes:123080803","taes:123080803"
"taes:123085080","taes:123085080"
"taes:123086388","taes:123086388"
"taes:123086684","taes:123086684"
"taes:123086692","taes:123086692"
"taes:123086766","taes:123086766"
"taes:123091308","taes:123091308"
"taes:123092976","taes:123092976"
"taes:123093569","taes:123093569"
"taes:123093897","taes:123093897"
"taes:123096285","taes:123096285"
"taes:123097005","taes:123097005"
"taes:123098249","taes:123098249"
"taes:123098837","taes:123098837"
"taes:123100782","taes:123100782"
"taes:123102840","taes:123102840"
"taes:123103708","taes:123103708"
"taes:123104445","taes:123104445"
"taes:123104740","taes:123104740"
"taes:123105353","taes:123105353"
"taes:123105753","taes:123105753"
"taes:123108579","taes:123108579"
"taes:123111058","taes:123111058"
"taes:123111083","taes:123111083"
"taes:123112740","taes:123112740"
"taes:123113022","taes:123113022"
"taes:123113618","taes:123113618"
"taes:123117237","taes:123117237"
"taes:123120069","taes:123120069"
"taes:123121484","taes:123121484"
"taes:123122538","taes:123122538"
"taes:123122620","taes:123122620"
"taes:123123140","taes:123123140"
"taes:123124400","taes:123124400"
"taes:123124715","taes:123124715"
"taes:123125017","taes:123125017"
"taes:123125191","taes:123125191"
"taes:123125816","taes:123125816"
"taes:123126289","taes:123126289"
"taes:123127401","taes:123127401"
"taes:123127556","taes:123127556"
"taes:123127691","taes:123127691"
"taes:123128495","taes:123128495"
"taes:123128602","taes:123128602"
"taes:123128871","taes:123128871"
"taes:123129156","taes:123129156"
"taes:123133337","taes:123133337"
"taes:123136291","taes:123136291"
"taes:123137302","taes:123137302"
"taes:123137578","taes:123137578"
"taes:123138373","taes:123138373"
"taes:123138475","taes:123138475"
"taes:123139393","taes:123139393"
"taes:123140070","taes:123140070"
"taes:123140641","taes:123140641"
"taes:123144674","taes:123144674"
"taes:123144900","taes:123144900"
"taes:123145624","taes:123145624"
"taes:123145722","taes:123145722"
"taes:123146016","taes:123146016"
"taes:123146332","taes:123146332"
"taes:123147332","taes:123147332"
"taes:123147768","taes:123147768"
"taes:123148292","taes:123148292"
"taes:123149194","taes:123149194"
"taes:123150943","taes:123150943"
"taes:123154325","taes:123154325"
"taes:123156989","taes:123156989"
"taes:123162978","taes:123162978"
"taes:123165186","taes:123165186"
"taes:123170123","taes:123170123"
"taes:123172141","taes:123172141"
"taes:123180384","taes:123180384"
"taes:123181261","taes:123181261"
"taes:123181452","taes:123181452"
"taes:123181460","taes:123181460"
"taes:123182664","taes:123182664"
"taes:123185675","taes:123185675"
"taes:123186983","taes:123186983"
"taes:123189740","taes:123189740"
"taes:123190036","taes:123190036"
"taes:123190781","taes:123190781"
"taes:123191627","taes:123191627"
"taes:123191859","taes:123191859"
"taes:542874","taes:542874"
"taes:542976","taes:542976"
"taes:542977","taes:542977"
"taes:542978","taes:542978"
"taes:100192175","taes:100192175"
"taes:100192176","taes:100192176"
"taes:100192184","taes:100192184"
"taes:100240700","taes:100240700"
"taes:123040853","taes:123040853"
"taes:123043556","taes:123043556"
"taes:123043588","taes:123043588"
"taes:123043957","taes:123043957"
"taes:123044333","taes:123044333"
"taes:123045493","taes:123045493"
"taes:123046135","taes:123046135"
"taes:123046156","taes:123046156"
"taes:123046539","taes:123046539"
"taes:123047125","taes:123047125"
"taes:123047126","taes:123047126"
"taes:123047203","taes:123047203"
"taes:123047225","taes:123047225"
"taes:123048400","taes:123048400"
"taes:123048868","taes:123048868"
"taes:123050158","taes:123050158"
"taes:123051414","taes:123051414"
"taes:123051457","taes:123051457"
"taes:123051831","taes:123051831"
"taes:123052197","taes:123052197"
"taes:123052428","taes:123052428"
"taes:123053342","taes:123053342"
"taes:123053702","taes:123053702"
"taes:123054018","taes:123054018"
"taes:123054507","taes:123054507"
"taes:123054935","taes:123054935"
"taes:123054936","taes:123054936"
"taes:123055005","taes:123055005"
"taes:123055023","taes:123055023"
"taes:123057033","taes:123057033"
"taes:123057050","taes:123057050"
"taes:123060317","taes:123060317"
"taes:123060331","taes:123060331"
"taes:123060609","taes:123060609"
"taes:123060954","taes:123060954"
"taes:123061021","taes:123061021"
"taes:123061084","taes:123061084"
"taes:123061103","taes:123061103"
"taes:123061480","taes:123061480"
"taes:123061580","taes:123061580"
"taes:123061640","taes:123061640"
"taes:123062353","taes:123062353"
"taes:123062367","taes:123062367"
"taes:123062829","taes:123062829"
"taes:123063448","taes:123063448"
"taes:123063450","taes:123063450"
"taes:123063507","taes:123063507"
"taes:123065475","taes:123065475"
"taes:123068835","taes:123068835"
"taes:123069162","taes:123069162"
"taes:123069552","taes:123069552"
"taes:123069607","taes:123069607"
"taes:123069673","taes:123069673"
"taes:123069693","taes:123069693"
"taes:123070118","taes:123070118"
"taes:123070212","taes:123070212"
"taes:123071568","taes:123071568"
"taes:123071677","taes:123071677"
"taes:123072455","taes:123072455"
"taes:123077330","taes:123077330"
"taes:123077688","taes:123077688"
"taes:123078038","taes:123078038"
"taes:123078093","taes:123078093"
"taes:123078156","taes:123078156"
"taes:123078178","taes:123078178"
"taes:123078563","taes:123078563"
"taes:123078651","taes:123078651"
"taes:123079905","taes:123079905"
"taes:123080022","taes:123080022"
"taes:123080681","taes:123080681"
"taes:123083698","taes:123083698"
"taes:123084825","taes:123084825"
"taes:123085080","taes:123085080"
"taes:123086684","taes:123086684"
"taes:123086692","taes:123086692"
"taes:123086706","taes:123086706"
"taes:123086766","taes:123086766"
"taes:123088079","taes:123088079"
"taes:123091308","taes:123091308"
"taes:123091315","taes:123091315"
"taes:123092179","taes:123092179"
"taes:123092976","taes:123092976"
"taes:123093258","taes:123093258"
"taes:123093260","taes:123093260"
"taes:123093569","taes:123093569"
"taes:123094424","taes:123094424"
"taes:123096285","taes:123096285"
"taes:123096291","taes:123096291"
"taes:123097005","taes:123097005"
"taes:123098249","taes:123098249"
"taes:123098524","taes:123098524"
"taes:123098528","taes:123098528"
"taes:123098837","taes:123098837"
"taes:123102504","taes:123102504"
"taes:123103406","taes:123103406"
"taes:123104259","taes:123104259"
"taes:123104445","taes:123104445"
"taes:123104662","taes:123104662"
"taes:123104739","taes:123104739"
"taes:123104926","taes:123104926"
"taes:123105753","taes:123105753"
"taes:123107424","taes:123107424"
"taes:123110672","taes:123110672"
"taes:123111083","taes:123111083"
"taes:123112523","taes:123112523"
"taes:123112740","taes:123112740"
"taes:123113021","taes:123113021"
"taes:123113047","taes:123113047"
"taes:123113227","taes:123113227"
"taes:123119676","taes:123119676"
"taes:123122023","taes:123122023"
"taes:123122050","taes:123122050"
"taes:123122537","taes:123122537"
"taes:123122736","taes:123122736"
"taes:123124400","taes:123124400"
"taes:123124715","taes:123124715"
"taes:123125017","taes:123125017"
"taes:123125191","taes:123125191"
"taes:123126289","taes:123126289"
"taes:123127489","taes:123127489"
"taes:123127691","taes:123127691"
"taes:123128158","taes:123128158"
"taes:123128487","taes:123128487"
"taes:123128602","taes:123128602"
"taes:123128632","taes:123128632"
"taes:123129156","taes:123129156"
"taes:123131456","taes:123131456"
"taes:123132068","taes:123132068"
"taes:123133337","taes:123133337"
"taes:123134150","taes:123134150"
"taes:123134343","taes:123134343"
"taes:123136092","taes:123136092"
"taes:123136291","taes:123136291"
"taes:123137578","taes:123137578"
"taes:123137961","taes:123137961"
"taes:123138366","taes:123138366"
"taes:123138475","taes:123138475"
"taes:123138522","taes:123138522"
"taes:123139615","taes:123139615"
"taes:123139632","taes:123139632"
"taes:123140070","taes:123140070"
"taes:123140641","taes:123140641"
"taes:123141454","taes:123141454"
"taes:123143018","taes:123143018"
"taes:123143604","taes:123143604"
"taes:123144900","taes:123144900"
"taes:123145259","taes:123145259"
"taes:123145612","taes:123145612"
"taes:123145722","taes:123145722"
"taes:123145766","taes:123145766"
"taes:123146332","taes:123146332"
"taes:123147085","taes:123147085"
"taes:123147332","taes:123147332"
"taes:123148295","taes:123148295"
"taes:123149194","taes:123149194"
"taes:123151001","taes:123151001"
"taes:123151898","taes:123151898"
"taes:123154325","taes:123154325"
"taes:123154353","taes:123154353"
"taes:123156588","taes:123156588"
"taes:123157368","taes:123157368"
"taes:123157888","taes:123157888"
"taes:123161400","taes:123161400"
"taes:123161438","taes:123161438"
"taes:123162090","taes:123162090"
"taes:123164527","taes:123164527"
"taes:123165304","taes:123165304"
"taes:123167200","taes:123167200"
"taes:123167566","taes:123167566"
"taes:123172141","taes:123172141"
"taes:123180384","taes:123180384"
"taes:123181133","taes:123181133"
"taes:123181452","taes:123181452"
"taes:123181895","taes:123181895"
"taes:123182393","taes:123182393"
"taes:123182586","taes:123182586"
"taes:123182664","taes:123182664"
"taes:123182841","taes:123182841"
"taes:123184633","taes:123184633"
"taes:123184872","taes:123184872"
"taes:123186983","taes:123186983"
"taes:123187396","taes:123187396"
"taes:123187729","taes:123187729"
"taes:123188297","taes:123188297"
"taes:123188669","taes:123188669"
"taes:123189243","taes:123189243"
"taes:123189904","taes:123189904"
"taes:123189929","taes:123189929"
"taes:123190781","taes:123190781"
"taes:123190788","taes:123190788"
"taes:123190789","taes:123190789"
"taes:123190853","taes:123190853"
"taes:123190879","taes:123190879"
"taes:123191627","taes:123191627"
"taes:100859940","taes:100859940"
"taes:101290621","taes:101290621"
"taes:101290622","taes:101290622"
"taes:123046521","taes:123046521"
"taes:123047225","taes:123047225"
"taes:123054378","taes:123054378"
"taes:123055023","taes:123055023"
"taes:123058476","taes:123058476"
"taes:123065100","taes:123065100"
"taes:123065555","taes:123065555"
"taes:123087783","taes:123087783"
"taes:123102253","taes:123102253"
"taes:123102504","taes:123102504"
"taes:123110672","taes:123110672"
"taes:123113259","taes:123113259"
"taes:123114148","taes:123114148"
"taes:123114443","taes:123114443"
"taes:123119433","taes:123119433"
"taes:123119676","taes:123119676"
"taes:123122774","taes:123122774"
"taes:123123641","taes:123123641"
"taes:123123936","taes:123123936"
"taes:123142727","taes:123142727"
"taes:123148969","taes:123148969"
"taes:123151898","taes:123151898"
"taes:123156776","taes:123156776"
"taes:123161400","taes:123161400"
"taes:123164745","taes:123164745"
"taes:123167566","taes:123167566"
"taes:123182819","taes:123182819"
"taes:123190257","taes:123190257"
"taes:123190879","taes:123190879"
"taes:100192175","taes:100192175"
"taes:100192184","taes:100192184"
"taes:100240700","taes:100240700"
"taes:123041353","taes:123041353"
"taes:123041545","taes:123041545"
"taes:123044972","taes:123044972"
"taes:123045319","taes:123045319"
"taes:123045493","taes:123045493"
"taes:123047125","taes:123047125"
"taes:123047126","taes:123047126"
"taes:123048899","taes:123048899"
"taes:123051636","taes:123051636"
"taes:123052428","taes:123052428"
"taes:123052846","taes:123052846"
"taes:123053153","taes:123053153"
"taes:123053179","taes:123053179"
"taes:123053342","taes:123053342"
"taes:123053664","taes:123053664"
"taes:123054935","taes:123054935"
"taes:123054936","taes:123054936"
"taes:123057033","taes:123057033"
"taes:123060317","taes:123060317"
"taes:123060954","taes:123060954"
"taes:123061021","taes:123061021"
"taes:123061103","taes:123061103"
"taes:123062100","taes:123062100"
"taes:123063448","taes:123063448"
"taes:123063450","taes:123063450"
"taes:123063511","taes:123063511"
"taes:123068835","taes:123068835"
"taes:123069552","taes:123069552"
"taes:123069607","taes:123069607"
"taes:123069693","taes:123069693"
"taes:123070829","taes:123070829"
"taes:123072455","taes:123072455"
"taes:123072612","taes:123072612"
"taes:123076595","taes:123076595"
"taes:123077330","taes:123077330"
"taes:123078038","taes:123078038"
"taes:123078093","taes:123078093"
"taes:123078178","taes:123078178"
"taes:123079219","taes:123079219"
"taes:123080681","taes:123080681"
"taes:123080801","taes:123080801"
"taes:123080803","taes:123080803"
"taes:123083785","taes:123083785"
"taes:123084825","taes:123084825"
"taes:123085080","taes:123085080"
"taes:123086368","taes:123086368"
"taes:123086669","taes:123086669"
"taes:123086684","taes:123086684"
"taes:123086766","taes:123086766"
"taes:123087016","taes:123087016"
"taes:123087264","taes:123087264"
"taes:123087265","taes:123087265"
"taes:123090687","taes:123090687"
"taes:123090688","taes:123090688"
"taes:123090944","taes:123090944"
"taes:123091290","taes:123091290"
"taes:123092185","taes:123092185"
"taes:123092976","taes:123092976"
"taes:123093258","taes:123093258"
"taes:123093980","taes:123093980"
"taes:123095705","taes:123095705"
"taes:123095976","taes:123095976"
"taes:123096268","taes:123096268"
"taes:123096607","taes:123096607"
"taes:123097005","taes:123097005"
"taes:123097516","taes:123097516"
"taes:123098249","taes:123098249"
"taes:123098524","taes:123098524"
"taes:123099175","taes:123099175"
"taes:123102940","taes:123102940"
"taes:123104259","taes:123104259"
"taes:123104739","taes:123104739"
"taes:123107725","taes:123107725"
"taes:123111083","taes:123111083"
"taes:123111101","taes:123111101"
"taes:123112523","taes:123112523"
"taes:123113021","taes:123113021"
"taes:123113047","taes:123113047"
"taes:123120095","taes:123120095"
"taes:123122023","taes:123122023"
"taes:123122537","taes:123122537"
"taes:123124394","taes:123124394"
"taes:123127556","taes:123127556"
"taes:123127614","taes:123127614"
"taes:123127691","taes:123127691"
"taes:123128125","taes:123128125"
"taes:123128602","taes:123128602"
"taes:123128632","taes:123128632"
"taes:123129156","taes:123129156"
"taes:123133337","taes:123133337"
"taes:123136291","taes:123136291"
"taes:123137302","taes:123137302"
"taes:123137358","taes:123137358"
"taes:123137578","taes:123137578"
"taes:123137920","taes:123137920"
"taes:123138475","taes:123138475"
"taes:123138522","taes:123138522"
"taes:123140070","taes:123140070"
"taes:123144674","taes:123144674"
"taes:123144714","taes:123144714"
"taes:123144715","taes:123144715"
"taes:123144900","taes:123144900"
"taes:123145216","taes:123145216"
"taes:123145722","taes:123145722"
"taes:123145766","taes:123145766"
"taes:123146332","taes:123146332"
"taes:123147332","taes:123147332"
"taes:123148830","taes:123148830"
"taes:123149194","taes:123149194"
"taes:123149735","taes:123149735"
"taes:123150943","taes:123150943"
"taes:123152551","taes:123152551"
"taes:123154325","taes:123154325"
"taes:123157888","taes:123157888"
"taes:123159745","taes:123159745"
"taes:123159938","taes:123159938"
"taes:123160377","taes:123160377"
"taes:123161438","taes:123161438"
"taes:123165771","taes:123165771"
"taes:123166999","taes:123166999"
"taes:123171555","taes:123171555"
"taes:123172141","taes:123172141"
"taes:123180200","taes:123180200"
"taes:123180384","taes:123180384"
"taes:123181345","taes:123181345"
"taes:123181452","taes:123181452"
"taes:123185443","taes:123185443"
"taes:123185624","taes:123185624"
"taes:123186983","taes:123186983"
"taes:123188297","taes:123188297"
"taes:123188729","taes:123188729"
"taes:123188924","taes:123188924"
"taes:123189067","taes:123189067"
"taes:123189243","taes:123189243"
"taes:123190781","taes:123190781"
"taes:123190788","taes:123190788"
"taes:123190789","taes:123190789"
"taes:123191627","taes:123191627"
"taes:100038338","taes:100038338"
"taes:100049024","taes:100049024"
"taes:100049055","taes:100049055"
"taes:100125713","taes:100125713"
"taes:100192132","taes:100192132"
"taes:100192138","taes:100192138"
"taes:100270651","taes:100270651"
"taes:100270652","taes:100270652"
"taes:100415889","taes:100415889"
"taes:100682478","taes:100682478"
"taes:100873095","taes:100873095"
"taes:123039402","taes:123039402"
"taes:123039404","taes:123039404"
"taes:123039790","taes:123039790"
"taes:123041479","taes:123041479"
"taes:123041481","taes:123041481"
"taes:123041738","taes:123041738"
"taes:123041956","taes:123041956"
"taes:123042514","taes:123042514"
"taes:123042984","taes:123042984"
"taes:123043014","taes:123043014"
"taes:123043226","taes:123043226"
"taes:123043554","taes:123043554"
"taes:123043638","taes:123043638"
"taes:123044161","taes:123044161"
"taes:123045433","taes:123045433"
"taes:123045485","taes:123045485"
"taes:123045850","taes:123045850"
"taes:123045880","taes:123045880"
"taes:123045933","taes:123045933"
"taes:123045998","taes:123045998"
"taes:123046066","taes:123046066"
"taes:123046237","taes:123046237"
"taes:123046334","taes:123046334"
"taes:123046369","taes:123046369"
"taes:123046734","taes:123046734"
"taes:123046972","taes:123046972"
"taes:123047577","taes:123047577"
"taes:123049462","taes:123049462"
"taes:123049705","taes:123049705"
"taes:123050078","taes:123050078"
"taes:123050219","taes:123050219"
"taes:123050449","taes:123050449"
"taes:123050916","taes:123050916"
"taes:123050917","taes:123050917"
"taes:123051355","taes:123051355"
"taes:123051413","taes:123051413"
"taes:123051514","taes:123051514"
"taes:123052041","taes:123052041"
"taes:123052140","taes:123052140"
"taes:123052269","taes:123052269"
"taes:123053267","taes:123053267"
"taes:123053332","taes:123053332"
"taes:123053517","taes:123053517"
"taes:123053725","taes:123053725"
"taes:123054191","taes:123054191"
"taes:123054217","taes:123054217"
"taes:123054582","taes:123054582"
"taes:123054596","taes:123054596"
"taes:123054945","taes:123054945"
"taes:123055391","taes:123055391"
"taes:123055413","taes:123055413"
"taes:123055414","taes:123055414"
"taes:123055415","taes:123055415"
"taes:123055416","taes:123055416"
"taes:123055418","taes:123055418"
"taes:123055948","taes:123055948"
"taes:123055949","taes:123055949"
"taes:123057198","taes:123057198"
"taes:123058168","taes:123058168"
"taes:123058378","taes:123058378"
"taes:123058737","taes:123058737"
"taes:123058897","taes:123058897"
"taes:123059043","taes:123059043"
"taes:123059164","taes:123059164"
"taes:123059177","taes:123059177"
"taes:123059646","taes:123059646"
"taes:123059977","taes:123059977"
"taes:123060651","taes:123060651"
"taes:123061049","taes:123061049"
"taes:123061064","taes:123061064"
"taes:123061634","taes:123061634"
"taes:123061731","taes:123061731"
"taes:123061739","taes:123061739"
"taes:123061816","taes:123061816"
"taes:123062362","taes:123062362"
"taes:123062465","taes:123062465"
"taes:123062578","taes:123062578"
"taes:123063827","taes:123063827"
"taes:123064864","taes:123064864"
"taes:123065178","taes:123065178"
"taes:123065220","taes:123065220"
"taes:123065447","taes:123065447"
"taes:123065865","taes:123065865"
"taes:123067260","taes:123067260"
"taes:123067453","taes:123067453"
"taes:123069640","taes:123069640"
"taes:123069653","taes:123069653"
"taes:123069711","taes:123069711"
"taes:123070003","taes:123070003"
"taes:123070252","taes:123070252"
"taes:123070364","taes:123070364"
"taes:123070374","taes:123070374"
"taes:123070508","taes:123070508"
"taes:123070685","taes:123070685"
"taes:123070931","taes:123070931"
"taes:123071123","taes:123071123"
"taes:123071135","taes:123071135"
"taes:123071253","taes:123071253"
"taes:123071396","taes:123071396"
"taes:123071567","taes:123071567"
"taes:123071694","taes:123071694"
"taes:123073879","taes:123073879"
"taes:123074322","taes:123074322"
"taes:123074352","taes:123074352"
"taes:123074543","taes:123074543"
"taes:123074662","taes:123074662"
"taes:123074933","taes:123074933"
"taes:123075104","taes:123075104"
"taes:123075923","taes:123075923"
"taes:123078123","taes:123078123"
"taes:123078458","taes:123078458"
"taes:123078700","taes:123078700"
"taes:123078816","taes:123078816"
"taes:123078831","taes:123078831"
"taes:123078918","taes:123078918"
"taes:123078920","taes:123078920"
"taes:123079098","taes:123079098"
